LAMMPS data file (FCC Fe–Ni–Cr, equiatomic ~1/3 each)
500 atoms
3 atom types

0.000000 10.000000 xlo xhi
0.000000 10.000000 ylo yhi
0.000000 10.000000 zlo zhi

Masses

1 55.845000 # Fe
2 58.693400 # Ni
3 51.996100 # Cr

Atoms # atomic
90 1 1.00000000 9.00000000 4.00000000
91 1 1.00000000 8.00000000 5.00000000
92 2 0.00000000 9.00000000 5.00000000
93 2 0.00000000 8.00000000 6.00000000
94 2 1.00000000 9.00000000 6.00000000
95 2 1.00000000 8.00000000 7.00000000
96 1 0.00000000 9.00000000 7.00000000
97 1 0.00000000 8.00000000 8.00000000
98 3 1.00000000 9.00000000 8.00000000
99 3 1.00000000 8.00000000 9.00000000
100 1 0.00000000 9.00000000 9.00000000
101 2 2.00000000 0.00000000 0.00000000
102 3 3.00000000 1.00000000 0.00000000
103 2 3.00000000 0.00000000 1.00000000
104 3 2.00000000 1.00000000 1.00000000
105 1 2.00000000 0.00000000 2.00000000
106 2 3.00000000 1.00000000 2.00000000
107 2 3.00000000 0.00000000 3.00000000
108 3 2.00000000 1.00000000 3.00000000
109 1 2.00000000 0.00000000 4.00000000
110 2 3.00000000 1.00000000 4.00000000
111 1 3.00000000 0.00000000 5.00000000
112 3 2.00000000 1.00000000 5.00000000
113 1 2.00000000 0.00000000 6.00000000
114 1 3.00000000 1.00000000 6.00000000
115 3 3.00000000 0.00000000 7.00000000
116 3 2.00000000 1.00000000 7.00000000
117 3 2.00000000 0.00000000 8.00000000
118 1 3.00000000 1.00000000 8.00000000
119 1 3.00000000 0.00000000 9.00000000
120 2 2.00000000 1.00000000 9.00000000
121 1 2.00000000 2.00000000 0.00000000
122 2 3.00000000 3.00000000 0.00000000
123 3 3.00000000 2.00000000 1.00000000
124 2 2.00000000 3.00000000 1.00000000
125 2 2.00000000 2.00000000 2.00000000
126 3 3.00000000 3.00000000 2.00000000
127 2 3.00000000 2.00000000 3.00000000
128 2 2.00000000 3.00000000 3.00000000
129 1 2.00000000 2.00000000 4.00000000
130 2 3.00000000 3.00000000 4.00000000
131 2 3.00000000 2.00000000 5.00000000
132 1 2.00000000 3.00000000 5.00000000
133 1 2.00000000 2.00000000 6.00000000
134 3 3.00000000 3.00000000 6.00000000
135 2 3.00000000 2.00000000 7.00000000
136 1 2.00000000 3.00000000 7.00000000
137 2 2.00000000 2.00000000 8.00000000
138 2 3.00000000 3.00000000 8.00000000
139 3 3.00000000 2.00000000 9.00000000
140 3 2.00000000 3.00000000 9.00000000
141 1 2.00000000 4.00000000 0.00000000
142 3 3.00000000 5.00000000 0.00000000
143 1 3.00000000 4.00000000 1.00000000
144 2 2.00000000 5.00000000 1.00000000
145 1 2.00000000 4.00000000 2.00000000
